"","PC_outcome","DistName","RUC.code","Pop..2020","Change_2010.20_pct","total_poverty_percent","child_poverty_percent","Percent_college_grads_county_19","unemployment_2019","unemployment_2020","pct_state_median_HH_income","Enrollment","FreeElig_mean","RedcEligQty_mean","PaidEligQty_mean","abuse_neglect_investigations","DISTRICT.CUMULATIVE.YEAR.END.ENROLLMENT","DISTRICT.DISCIPLINE.RECORD.COUNT","X05.OUT.OF.SCHOOL.SUSPENSION","X06.IN.SCHOOL.SUSPENSION","Charter","n_students","st_pct_black","st_pct_hisp","st_pct_white","st_pct_native","st_pct_asian","st_pct_pac","st_pct_mult","st_pct_ecodis","st_pct_englishlearners","st_pct_speced","st_pct_bilingual","st_pct_careertech","st_pct_gifted","tot_staff_fte","tot_teach_fte","staff_pct_centraladmin","staff_pct_schooladmin","staff_pct_profsupport","staff_pct_teach","staff_pct_educaides","staff_pct_aux","avg_salary_central","avg_salary_school","avg_salary_prof","avg_salary_teach","staff_pct_minority","stud_teach_ratio","teach_pct_5underexp","teach_avgexp","teach_pct_advdegrees","teach_turnover_rate","teach_pct_black","teach_pct_hisp","teach_pct_white","teach_pct_native","teach_pct_asian","teach_pct_pac","teach_pct_mult","teach_pct_reged","teach_pct_speced","teach_pct_compeduc","teach_pct_esl","taxable_value_per_student_17","local_tax_rate_18","tot_operating_reevenue","rev_pct_state","rev_pct_local","rev_pct_fed","tot_other_rev","fund_balance","net_assets_charter","tot_expend_1819","tot_opexpend_per_student","exp_pct_basiced","exp_pect_speced","exp_pct_state","exp_pct_esl","exp_pct_cartecheduc","exp_pct_gifted","exp_pct_athletics","exp_pct_hsallotment","exp_pct_kinder","exp_pct_na","ani_per_stu","st_pct_minority","teach_pct_minority","st_to_teach_minority"
"11",0.365507081296423,"ALBANY ISD",8,3105,-8.1,12.7,17.5,30.5,2.2,5.3,101.6,259.625,99.9375,11.8125,147.875,0,560,10,0,0,0,522,2.3,15.9,78,0.6,0.4,0.4,2.5,40,1.9,8.4,2.9,46,2.3,83.6,43.7,2.4,4.5,4.8,52.3,13.1,22.9,99321,66649,62825,53347,10.1,11.9,19.9,15.2,24,23.7,0,2.3,97.7,0,0,0,0,69.9,5,10.6,0,726052,1.04,5286669,15.4,74.7,9.8,0,783820,0,5818627,11492,43.3,6.5,8,0.1,6,0.2,5.8,2.3,1.3,26.7,0,22.1,2.3,19.8
"12",-0.419769948701891,"ALDINE ISD",1,4731145,15.6,15,21.3,31.5,3.9,8.9,96.2,828.423780487805,684.051829268293,56.3673780487805,88.0045731707317,614,72271,30303,5495,14402,0,67130,22.2,73.4,2.2,0.3,1,0.2,0.8,87.9,38.3,8.8,37.6,32.4,4.4,9128.6,4148.5,1.2,3.1,10.2,45.4,11.2,28.8,104063,83373,71020,61622,80.7,16.2,45.9,9.7,29.3,18,43.3,26.3,25.4,0.7,2.6,0.1,1.5,70.2,7.7,6,7.5,281853,1.436,761394402,50,34.6,15.4,0,207408720,0,798732673,9758,39.6,12.7,10.7,1.8,3.2,1.1,0.6,0.8,3,26.5,0.00914643229554596,97.9,74.5,23.4
"13",2.2868309975012,"ALEDO ISD",1,148222,26.8,8.2,10.4,26.4,2.9,5.9,128.8,735.972222222222,94.4861111111111,12.7222222222222,628.763888888889,2,6676,516,43,334,0,6399,1.5,15.6,77.8,0.4,0.7,0,4,13.8,2.7,8.3,2.7,25.8,6.6,691.8,385.9,1.5,3.2,11.4,55.8,5.8,22.3,130660,84716,70793,59985,7.3,16.6,25.5,12.9,24.7,15.1,0,3.6,95.5,0,0.3,0,0.6,79.7,8,0.7,1,519664,1.595,71220278,18.4,76.9,4.7,0,21055310,0,69858574,8927,55.1,9.4,3.1,0.7,2.5,0.3,3.2,0.9,0,24.8,0.000312548835755587,22.2,4.5,17.7
"14",2.50766301122423,"ALICE ISD",4,38891,-4.8,21,29,12.2,4.7,13,69.4,533.597222222222,533.597222222222,0,0,0,5105,3748,626,1896,0,4864,0.7,92.4,6.4,0,0.4,0,0.1,82.7,2.8,11.2,2.4,28,3,712.4,294.8,1.5,3.8,10.1,41.4,13.2,30,89535,69717,54902,51284,82.3,16.5,33,12.8,21.7,23.4,0,70.2,28.4,0,0.3,0,1,81.5,4.6,5.3,0.1,226590,1.33,55119785,54.5,26.1,19.4,0,18527641,0,54605798,9884,36.1,11.7,13.3,0.3,2.8,0.2,2.5,0.7,2.1,30.3,0,93.6,71.5,22.1
"15",-0.0544327198121336,"ALIEF ISD",1,4731145,15.6,15,21.3,31.5,3.9,8.9,96.2,1049.48837209302,806.709302325581,74.5029069767442,168.276162790698,614,49209,14768,4058,9405,0,45281,27.8,56.6,3.4,0.7,10.9,0.2,0.5,83.8,44.6,8.7,45.3,25.3,4.4,6456,3252.9,1.4,2.6,8.4,50.4,10.8,26.4,101685,88236,73302,62630,79.4,13.9,34.2,10.9,30.2,14.4,40.2,27.5,24.3,0.2,5.8,0,2,78,4.7,0,14.3,334055,1.33,531492001,47.7,37,15.2,0,76994579,0,573226188,11150,49.2,11.5,11.3,2.6,2.5,0.2,0.6,0.6,0.5,21.1,0.0135597712064663,96.7,75.7,21
"16",3.16272063951908,"ALLEN ISD",1,1064465,36.1,6.1,6.8,52.3,3.1,6.3,151.2,718.315476190476,140.172619047619,25.7142857142857,552.428571428571,37,22804,3484,474,2231,0,21813,12.9,14.3,44.5,0.5,22.3,0.3,5.1,18.9,8.3,11.8,8.3,30.7,14,2526.1,1358,0.6,2.6,14.6,53.8,9.7,18.7,127847,89449,72249,60692,20.7,16.1,26.3,12.1,26.1,12.6,4.5,6.7,83,1,2.6,0.6,1.5,80.5,9.4,2.3,1.6,575985,1.55,265617841,11.8,83.7,4.5,0,80221514,0,331443213,9336,47.3,13.6,3.5,0.5,3,2.6,1.8,4,0,23.6,0.00169623618942832,55.4,16.9,38.5
"17",0.407916859664546,"ALPINE ISD",7,9546,3.4,13.1,19.8,40,2.9,6.7,75.9,342.791666666667,165.041666666667,24.125,153.625,0,1086,104,0,88,0,1023,1,62.8,33,0.3,1.7,0.1,1.2,51.6,8.1,10.6,8.2,25.8,4.1,161.5,82.5,1.5,3.7,4.4,51.1,11,28.3,108626,74537,63564,49476,59.1,12.4,26.7,15.7,30.2,17.6,0,45.8,52.3,0,1.2,0,0.6,80.4,9.1,4.4,0,576061,1.226,14305860,26.1,60.1,13.8,0,2982194,0,14918034,13062,35.7,19.8,7,0.4,3.7,0.3,4.8,0.8,0,27.5,0,67.1,47.6,19.5
"18",-0.770630247349409,"ALTO ISD",6,50412,-0.9,16.5,22.7,17.2,3.8,7.9,72.7,214.208333333333,205.083333333333,0,9.125,0,670,111,18,82,0,629,21.1,32,39.3,0,0.5,0,7.2,72.7,18.1,13.8,17,31.2,6,98.6,57.6,1,4.6,3.8,58.4,17,15.1,105000,70890,58014,52710,29.3,10.9,26.1,13.6,22.5,20.1,13.8,3.5,79.3,0,0,0,3.5,80.1,9.1,0.4,0.2,208188,1.3,15530360,65.5,21.3,13.2,0,1776856,0,7906869,10155,45.7,7.1,12.3,0.8,3.9,0.2,5.7,0.5,0.8,23.1,0,60.8,20.8,40
"19",0.318523173666212,"ALVARADO ISD",1,179927,19.2,11,15.9,18.7,3.2,6.5,103.9,611.625,344.8125,59.1666666666667,207.645833333333,2,3952,2413,391,1837,0,3656,2.7,42.7,51,0.7,0.3,0.1,2.6,63.9,19.8,7.9,19.7,28.9,7.3,460.2,228.5,2.7,3.3,7.7,49.6,19.6,17.2,96009,74834,64296,59764,20.6,16,46.8,9.5,21.3,18.2,2.6,13.6,82.5,0.4,0,0,0.9,71.1,7.9,5.7,6.3,335003,1.461,41595494,42.7,44.8,12.6,0,15350884,0,41533686,9702,41.8,11.9,8.9,0.6,3.2,2.1,2.8,0,0.6,28,0.000547045951859956,49.1,17.5,31.6
"20",0.74418194950186,"ALVIN ISD",1,372031,18.8,8.6,11.1,30,4.2,8.6,130.7,908.775,422.220833333333,49.3166666666667,437.2375,15,28318,6592,711,4214,0,26885,21.8,42.1,23.6,0.2,9.6,0.1,2.6,49.2,16.5,11.4,16.5,23.4,6.8,3533.2,1771.4,0.8,2.4,8,50.1,9.2,29.4,131688,89283,72905,60996,46.7,15.2,31.8,10.5,28.9,11.4,18.2,19.5,56.4,0.1,3.2,0,2.6,64.7,8.3,1.9,5.1,237308,1.45,324436278,53.3,39.5,7.2,0,38561381,0,402196542,10512,50.1,11.2,5.8,0.6,2.6,0.9,2.5,0.9,0.6,24.8,0.000557931932304259,76.4,43.6,32.8
